URBAN_DPC_PA:Brasseries_localisées_avec_plan
URBAN_DPC_PA:Brasseries_localisées_sans_plan
URBAN_DCE_AE:Brouwerijen_gelokaliseerd_met_plan
URBAN_DCE_AE:Brouwerijen_gelokaliseerd_zonder_plan
URBAN_DPC_PA:BAST_BATIMENTS
PERSPECTIVE_FR:PRDD_A10_C1_CANAL
PERSPECTIVE_FR:PRDD_A10_C5_SHOPPING
PERSPECTIVE_FR:PRDD_A10_C1_CENTRE_QUARTIER_PT
PERSPECTIVE_FR:PRDD_A10_C1_CENTRE_INTERQUARTIER_PT
PERSPECTIVE_FR:PRDD_A10_C1_CENTRE_URBAIN
PERSPECTIVE_FR:PRDD_A10_C0_ZCF
PERSPECTIVE_NL:GPDO_A10_C5_POLES_COMPETITIVITE_NL
PERSPECTIVE_FR:PRDD_A10_C3_MVGN_CONT_VERTES
URBAN_DRU:Contrats_de_quartiers_Programmes
URBAN_DRU:Contrats_de_quartiers_programmes_actifs
URBAN_DRU:Contrats_de_quartiers_Projets
URBAN_DRU:Contrats_de_renovation_urbaine_Programmes
URBAN_DRU:Contrats_de_renovation_urbaine_projets
PERSPECTIVE_FR:Contrats_Ecole
PERSPECTIVE_FR:PRDD_A10_C6_CORRIDORS_MOBILITE
URBAN_DPC_PA:BAST_COURS
PERSPECTIVE_FR:PRDD_A10_C3_MBBN_EAU_PERTUIS
PERSPECTIVE_FR:PRDD_A10_C3_MBBN_EAU_02
URBAN_DPC_PA:Couvents_du_16ème_siècle
URBAN_DPC_PA:Couvents_du_17ème_siècle
URBAN_DPC_PA:Couvents_du_18ème_siècle
URBAN_DPC_PA:Couvents_vestiges_conservés
URBAN_DPC_PA:Decouvertes_isolees
GOB_BSY:Doel_2
PERSPECTIVE_FR:EDRLR
PERSPECTIVE_FR:PRDD_A10_C0_EAU
PERSPECTIVE_NL:GPDO_A10_C5_AXES_ECO_NL
URBAN_DU:Enseignes
URBAN_DPC_IPB:ENSEMBLE_CLASSEMENT_ARRETE_DEFINITIF
URBAN_DPC_IPB:ENSEMBLE_CLASSEMENT_OUVERTURE_DE_PROCEDURE
URBAN_DPC_IPB:ENSEMBLE_SAUVEGARDE_ARRETE_DEFINITIF
URBAN_DPC_IPB:ENSEMBLE_SAUVEGARDE_OUVERTURE_DE_PROCEDURE
PERSPECTIVE_FR:PRDD_A10_C4_ENTREES_VILLES
URBAN_DCE_AE:BAST_ERFDIENSTBAARHEDEN
PERSPECTIVE_NL:Erfdienstbaarheidsgebieden_rondom_bossen
URBAN_DPC_PA:BAST_ESCALIERS
PERSPECTIVE_FR:PRDD_A10_C3_MVGN_ESP_OUV_STR
PERSPECTIVE_FR:PRDD_A10_C1_ESPACE_SOCIO_ECO_FAIBLE
PERSPECTIVE_FR:PRDD_A10_C0_ESPACES_VERTS
PERSPECTIVE_FR:Espaces_verts
PERSPECTIVE_FR:PRDD_A10_C3_ETANGS
GOB_BSY:FEDER_project
PERSPECTIVE_NL:GPDO_A10_C7_RER_VELO_NL
PERSPECTIVE_NL:Fietsroute
PERSPECTIVE_FR:PRDD_A10_C6_LIGNES_TCHC_CREER_FLECHES
URBAN_DPC_PA:BAST_FONTAINES
URBAN_DCE_AE:BAST_FONTEINEN
URBAN_DPC_PA:BAST_FORTIFICATIONS
PERSPECTIVE_NL:GPDO_A10_C7_GCHEWS
PERSPECTIVE_FR:PRDD_A10_C1_GARE_PT
PERSPECTIVE_FR:PRDD_A10_C6_STATIONS_TCHC_EXISTANTES
PERSPECTIVE_FR:PRDD_A10_C6_STATIONS_TCHC_CREER
PERSPECTIVE_FR:Gares_ou_points_d_arret
PERSPECTIVE_FR:Gares_a_creer
PERSPECTIVE_NL:Gebied_van_gewestelijk_belang
PERSPECTIVE_NL:GPDO_A10_C5_PRAS_ZATP_NL
PERSPECTIVE_NL:Gebieden_voor_studies_stationprojekt_en_GGBUA
CIBG_URBIS:Gebouw_2018
CIBG_URBIS:Gebouw_2019
CIBG_URBIS:Gebouw_2020
URBAN_DCE_AE:BAST_GEBOUWEN
URBAN_DCE_IVBE:GEHEEL_BESCHERMING_AANVRAAG_PROCEDURE
URBAN_DCE_IVBE:GEHEEL_BESCHERMING_DEFINITIEF_BESLUIT
URBAN_DCE_IVBE:GEHEEL_BEWAARLIJST_AANVRAAG_PROCEDURE
URBAN_DCE_IVBE:GEHEEL_BEWAARLIJST_DEFINITIEF_BESLUIT
URBAN_DCE_AE:Gelokaliseerde_sites_met_plan
URBAN_DCE_AE:Gelokaliseerde_sites_zonder_plan
PERSPECTIVE_NL:GPDO_A10_C0_COMMUNES_NL
CIBG_URBIS:Gemeentegrenzen
URBAN_DS:Gemeentelijke_bouwverordening
URBAN_DCE_NE:Gevelde_of_verdwenen_bomen
PERSPECTIVE_NL:GPDO_A10_C7_ICR_NL
PERSPECTIVE_NL:GPDO_A10_C3_MVGN_POLES_REACT_REG_PT_NL
CIBG_URBIS:Gewestgrens
PERSPECTIVE_NL:GPDO_A10_C0_REG_NL
URBAN_DS:Gezoneerde_verordeningen
URBAN_DCE_IVBE:Goed_dat_beschermd_is_of_ingeschreven_op_de_bewaarlijst
PERSPECTIVE_FR:PRDD_A10_C1_GRANDE_GARE_PT
PERSPECTIVE_FR:PRDD_A10_C4_GARES
PERSPECTIVE_FR:PRDD_A10_C1_GRANDE_VOIRE_URBAINE
PERSPECTIVE_FR:PRDD_A10_C2_GRANDES_RESSOURCES_FONCIERES
PERSPECTIVE_NL:GPDO_A10_C0_ESPACES_VERTS_NL
PERSPECTIVE_NL:GPDO_A10_C3_MVGN_CONT_VERTES_NL
PERSPECTIVE_NL:GPDO_A10_C3_MVGN_PROM_VERTE_NL
URBAN_DS:Groengebieden
URBAN_DS:Gronden_bestemd_voor_industrie
PERSPECTIVE_NL:GPDO_A10_C1_GRANDE_GARE_PT_NL
PERSPECTIVE_NL:GPDO_A10_C4_GARES_NL
PERSPECTIVE_NL:Grootstedelijke_weg
PERSPECTIVE_NL:Grootstedelijke_weg_in_tunnel
PERSPECTIVE_NL:GPDO_A10_C2_GRANDES_RESSOURCES_FONCIERES_NL
PERSPECTIVE_NL:GPDO_A10_C1_GRANDE_VOIRE_URBAINE_NL
PERSPECTIVE_NL:HST_zone
PERSPECTIVE_NL:GPDO_A10_C3_MBBN_EAU_RECONNEXION_NL
PERSPECTIVE_NL:Hoofdweg
URBAN_DCE_AE:BAST_HYDROGRAPHISCH_NETWERK
PERSPECTIVE_FR:PRDD_A10_C1_HYPERCENTRE
PERSPECTIVE_NL:GPDO_A10_C1_HYPERCENTRE_NL
PERSPECTIVE_NL:GPDO_A10_C8_ICONISCH_ERGOED
URBAN_DPC_PA:BAST_INFRASTRUCTURES_PRIVEES
URBAN_DPC_PA:Interventions_archeologiques
PERSPECTIVE_NL:GPDO_A10_C1_CENTRE_INTERQUARTIER_PT_NL
PERSPECTIVE_NL:GPDO_A10_C1_PENETRANTES_NL
PERSPECTIVE_NL:GPDO_A10_C21_A4_INVALSWEGEN
URBAN_DPC_IPB:Inventaire_Irismonument
URBAN_DPC_PN:Inventaire_des_rocailles
URBAN_DPC_IPB:Inventaire_legal_Quartiers_Leopold
URBAN_DPC_PN:Inventaire_legal_des_sites
URBAN_DPC_IPB:Inventaire_legal_des_sites_et_Quartiers_Leopold
URBAN_DCE_IVBE:Inventaris_Irismonument
PERSPECTIVE_FR:PRDD_A10_C7_ICR
PERSPECTIVE_FR:Itineraires_cyclables
PERSPECTIVE_FR:Itineraires_en_site_independant
PERSPECTIVE_FR:Itineraires_en_site_independant_a_creer
URBAN_DPC_PA:BAST_JARDIN
PERSPECTIVE_NL:GPDO_A10_C1_CANAL_NL
PERSPECTIVE_NL:GPDO_A10_C1_TERRITOIRE_DU_CANAL_NL
URBAN_DCE_AE:Kloosters_bewaarde_resten
URBAN_DCE_AE:Kloosters_van_de_16de_eeuw
URBAN_DCE_AE:Kloosters_van_de_17de_eeuw
URBAN_DCE_AE:Kloosters_van_de_18de_eeuw
URBAN_DCE_AE:BAST_KUNSTWERKEN
URBAN_DCE_NE:LANDSCHAP_BESCHERMING_AANVRAAG_PROCEDURE
URBAN_DCE_NE:LANDSCHAP_BESCHERMING_DEFINITIEF_BESLUIT
URBAN_DCE_NE:LANDSCHAP_BEWAARLIJST_AANVRAAG_PROCEDURE
URBAN_DCE_NE:LANDSCHAP_BEWAARLIJST_DEFINITIEF_BESLUIT
URBAN_DPC_PN:Arbres_remarquables_100_biggest
PERSPECTIVE_FR:PRDD_A10_C6_LIGNES_TCHC_RING
PERSPECTIVE_FR:PRDD_A10_C6_LIGNES_TCHC_EXISTANTES
PERSPECTIVE_FR:PRDD_A10_C6_LIGNES_TCHC_CREER
PERSPECTIVE_FR:PRDD_A10_C1_LIGNE_CF
PERSPECTIVE_FR:Lignes_de_chemin_de_fer
PERSPECTIVE_NL:Lijn_in_onafhankelijke_baan
CIRB_URBIS:Limite_regionale
PERSPECTIVE_FR:PRDD_A10_C0_REG
CIRB_URBIS:Limites_communales
PERSPECTIVE_FR:PRDD_A10_C0_COMMUNES
PERSPECTIVE_NL:GPDO_A10_C5_NC_NL
PERSPECTIVE_FR:PRDD_A10_C5_NC
URBAN_DCE_AE:Losse_vondsten
URBAN_DU:Lotissements
PERSPECTIVE_NL:Maas
PERSPECTIVE_FR:Maille
PERSPECTIVE_NL:GPDO_A10_C6_CORRIDORS_MOBILITE_NL
PERSPECTIVE_FR:PER_A10_C1_MONITORING_QUARTIER
URBAN_DCE_IVBE:MONUMENT_BESCHERMING_AANVRAAG_PROCEDURE
URBAN_DCE_IVBE:MONUMENT_BESCHERMING_DEFINITIEF_BESLUIT
URBAN_DCE_IVBE:MONUMENT_BEWAARLIJST_AANVRAAG_PROCEDURE
URBAN_DCE_IVBE:MONUMENT_BEWAARLIJST_DEFINITIEF_BESLUIT
URBAN_DPC_IPB:MONUMENT_CLASSEMENT_ARRETE_DEFINITIF
URBAN_DPC_IPB:MONUMENT_CLASSEMENT_OUVERTURE_DE_PROCEDURE
URBAN_DPC_IPB:MONUMENT_SAUVEGARDE_ARRETE_DEFINITIF
URBAN_DPC_IPB:MONUMENT_SAUVEGARDE_OUVERTURE_DE_PROCEDURE
URBAN_DCE_AE:Niet_gelokaliseerde_sites
PERSPECTIVE_NL:GPDO_A10_C3_MVGN_NOUV_EV_PT_NL
PERSPECTIVE_FR:PRDD_A10_C3_MVGN_NOUV_EV_PT
PERSPECTIVE_FR:PRDD_A10_C4_NIL_EXISTANTS_100
PERSPECTIVE_FR:PRDD_A10_C4_NIL_CREER
PERSPECTIVE_NL:GPDO_A10_C5_PRAS_ZEMU_NL
SPRB_BSY:Objectif_2
PERSPECTIVE_NL:GPDO_E00_C5_ZEUS_NL
GOB_BEW:Ontwikkelingszones_2015
URBAN_DCE_AE:BAST_OPENBARE_WEGEN
PERSPECTIVE_NL:BBP_OPGEHEVEN
URBAN_DCE_NE:Opmerkelijke_bomen
URBAN_DCE_NE:Opmerkelijke_bomen_zeldzaamheid
URBAN_DCE_NE:Opmerkelijke_bomen_100_biggest
URBAN_DCE_AE:Oud_waternetwerk
URBAN_DCE_AE:Oude_begraafplaatsen
URBAN_DPC_PA:BAST_OUVRAGES_D_ART
PERSPECTIVE_NL:GPDO_A10_C6_PR_NOUVEAUX_NL
PERSPECTIVE_NL:GPDO_A10_C6_PR_DECIDE_GVT_NL
PERSPECTIVE_NL:GPDO_A10_C6_PR_EXISTANTS_NL
PERSPECTIVE_NL:GPDO_A10_C6_PR_CAP_AUGMENTEE_NL
PERSPECTIVE_NL:GPDO_A10_C3_MBBN_EAU_PERTUIS_NL
PERSPECTIVE_FR:PPAS
PERSPECTIVE_FR:PPAS_ABROGES
CIRB_URBIS:Parcelle_2018
CIRB_URBIS:Parcelle_2019
CIRB_URBIS:Parcelle_2020
URBAN_DPC_PA:BAST_PARCELLES
URBAN_DPC_PA:BAST_PARCS
URBAN_DCE_AE:BAST_PARKEN
PERSPECTIVE_FR:PRDD_A10_C6_PR_CAP_AUGMENTEE
PERSPECTIVE_FR:PRDD_A10_C6_PR_NOUVEAUX
PERSPECTIVE_FR:PRDD_A10_C6_PR_EXISTANTS
PERSPECTIVE_FR:PRDD_A10_C6_PR_DECIDE_GVT
URBAN_DPC_IPB:Patrimoine
PERSPECTIVE_FR:PRDD_A10_C8_PATRIMOINE_EMBLEMATIQUE
URBAN_DCE_IVBE:Patrimonium
CIBG_URBIS:Perceel_2018
CIBG_URBIS:Perceel_2019
CIBG_URBIS:Perceel_2020
URBAN_DCE_AE:BAST_PERCELEN
PERSPECTIVE_NL:GPDO_A10_C7_PERIMETER_VOOR_VERFRAAIING_EN_HERWAARDERING_VAN_HET_ERFGOED
URBAN_DU:OPENPERMITS_FR
URBAN_DCE_AE:Potentiele_sites
PERSPECTIVE_NL:Prioritaire_interventieGebieden
PERSPECTIVE_NL:Prioritaire_ontwikkelingspolen
PERSPECTIVE_NL:GPDO_A10_C3_MVGN_ZONE_VERDOIEMENT_NL
PERSPECTIVE_NL:GPDO_A10_C3_MBBN_ZPRCE_NL
URBAN_DPC_IPB:Prises_actes
URBAN_DCE_AE:BAST_PRIVATE_INFRASTRUCTUREN
PERSPECTIVE_FR:PRDD_E00_C5_ZEUS
PERSPECTIVE_FR:PRDD_A10_C3_MVGN_PROM_VERTE
ps:ProtectedSite
URBAN_DU:Publicite
URBAN_DPC_PA:BAST_PUITS
PERSPECTIVE_FR:PRDD_A10_C7_PROJET_DE_PERIMETRE_D_EMBELISSEMENT_ET_DE_MISE_EN_VALEUR_DU_PATRIMOINE
PERSPECTIVE_FR:Perimetre_d_interet_regional
PERSPECTIVE_FR:PRDD_A10_C5_POLES_COMPETITIVITE
PERSPECTIVE_FR:PRDD_A10_C3_MVGN_POLES_REACT_REG_PT
PERSPECTIVE_FR:PRDD_A10_C1_POLE_UNIVERSITAIRE
PERSPECTIVE_FR:PRDD_A10_C5_POLES_CONNAISSANCE
PERSPECTIVE_FR:Poles_de_developpement_prioritaire
SPRB_BL:Quartiers_a_loyers_majores_destines_aux_ais
PERSPECTIVE_FR:PRDD_A10_C7_RER_VELO
PERSPECTIVE_NL:RVOHR
URBAN_DPC_PN:Arbres_remarquables_rarete
URBAN_DS:Reclame
PERSPECTIVE_FR:PRDD_A10_C3_MBBN_EAU_RECONNEXION
URBAN_DPC_PA:Refuges_localisés_avec_plan
URBAN_DPC_PA:Refuges_localisés_sans_plan
URBAN_DCE_AE:Refugiehuizen_gelokaliseerd_met_plan
URBAN_DCE_AE:Refugiehuizen_gelokaliseerd_zonder_plan
PERSPECTIVE_FR:PRDD_A10_C3_MVGN_RENFORCEMENT
PERSPECTIVE_NL:Richtschemas
PERSPECTIVE_NL:GPDO_A10_C1_RING_NL
PERSPECTIVE_FR:PRDD_A10_C1_RING
URBAN_DU:Reglements_communaux
URBAN_DU:Reglements_zones
URBAN_DPC_PA:BAST_RESEAU_HYDROGRAPHIQUE
URBAN_DPC_PA:Reseau_hydrographique_ancien
PERSPECTIVE_FR:PRDD_A10_C0_REG_WHITE_BACKGROUND
PERSPECTIVE_NL:GPDO_A10_C5_ZIRAD_NL
PERSPECTIVE_FR:PRDD_A10_C5_ZIRAD
PERSPECTIVE_FR:Schemas_directeurs
PERSPECTIVE_NL:Schoolcontracten
URBAN_DPC_PA:BAST_SERVITUDES
URBAN_DPC_PN:SITE_CLASSEMENT_ARRETE_DEFINITIF
URBAN_DPC_PN:SITE_CLASSEMENT_OUVERTURE_DE_PROCEDURE
URBAN_DPC_PN:SITE_SAUVEGARDE_ARRETE_DEFINITIF
URBAN_DPC_PN:SITE_SAUVEGARDE_OUVERTURE_DE_PROCEDURE
URBAN_DPC_PN:SITE_ARCHEOLOGIQUE_CLASSEMENT_ARRETE_DEFINITIF
URBAN_DPC_PN:SITE_ARCHEOLOGIQUE_CLASSEMENT_OUVERTURE_DE_PROCEDURE
URBAN_DPC_PN:SITE_ARCHEOLOGIQUE_SAUVEGARDE_ARRETE_DEFINITIF
URBAN_DPC_PN:SITE_ARCHEOLOGIQUE_SAUVEGARDE_OUVERTURE_DE_PROCEDURE
URBAN_DPC_PA:Sites_localises_avec_plan
URBAN_DPC_PA:Sites_localises_sans_plan
URBAN_DPC_PA:Sites_non_localises
URBAN_DPC_PA:Sites_potentiels
PERSPECTIVE_FR:PRDD_A10_C3_MVGN_PROTECTION
PERSPECTIVE_NL:GPDO_A10_C1_ESPACE_SOCIO_ECO_FAIBLE_NL
PERSPECTIVE_NL:GPDO_A10_C1_LIGNE_CF_NL
PERSPECTIVE_NL:Spoorlijn
PERSPECTIVE_NL:GPDO_A10_C0_ZCF_NL
URBAN_DSV:Stadsvernieuwingscontracten_Programmas
URBAN_DSV:Stadsvernieuwingscontracten_projecten
PERSPECTIVE_NL:GPDO_A10_C4_ZRU_2016_NL
PERSPECTIVE_NL:GPDO_A10_C1_GARE_PT_NL
PERSPECTIVE_NL:Station
PERSPECTIVE_NL:Station_of_halte
PERSPECTIVE_FR:Stations
PERSPECTIVE_FR:Stations_a_creer
PERSPECTIVE_NL:GPDO_A10_C1_CENTRE_URBAIN_NL
PERSPECTIVE_NL:GPDO_A10_C0_BLOCK_NL
URBAN_DCE_AE:BAST_STEDELIJKE_OPENBARE_VOORZIENINGEN
PERSPECTIVE_NL:GPDO_A10_C5_PRAS_ZIU_NL
URBAN_DS:OPENPERMITS_NL
URBAN_DS:Toegankelijkheid_punten
PERSPECTIVE_NL:GPDO_A10_C9_STRUCTURERENDE_AS
PERSPECTIVE_NL:GPDO_A10_C3_MVGN_ESP_OUV_STR_NL
PERSPECTIVE_NL:GPDO_A10_C3_MVGN_PROTECTION_NL
PERSPECTIVE_NL:GPDO_A10_C6_LIGNES_TCHC_CREER_FLECHES_NL
PERSPECTIVE_NL:GPDO_A10_C6_LIGNES_TCHC_CREER_NL
PERSPECTIVE_NL:GPDO_A10_C6_STATIONS_TCHC_CREER_NL
PERSPECTIVE_NL:GPDO_A10_C6_LIGNES_TCHC_RING_NL
PERSPECTIVE_NL:GPDO_A10_C4_NIL_CREER_NL
PERSPECTIVE_NL:Terkamerenbos_gebied
URBAN_DU:Terrains_affectes_a_l_industrie
PERSPECTIVE_FR:PRDD_A10_C1_TERRITOIRE_DU_CANAL
PERSPECTIVE_FR:PRDD_A10_C0_BLOCK
URBAN_DS:Toegankelijkheid_lijnen
PERSPECTIVE_NL:GPDO_A10_C4_ENTREES_VILLES_NL
URBAN_DCE_AE:BAST_TRAPPEN
URBAN_DCE_AE:BAST_TUINEN
GOB_BSY:URBAN_II
SPRB_BSY:URBAN_II
URBAN_DCC_ER:URBIS_ISOHYPSES_HALF_SMOOTHED
URBAN_DCC_ER:URBIS_ISOHYPSES_LOWRES
URBAN_DCC_ER:URBIS_ISOHYPSES_TRANSF
URBAN_DCE_AE:Uitbreidingszones_van_sites
URBAN_DS:Uithangborden
PERSPECTIVE_NL:GPDO_A10_C1_POLE_UNIVERSITAIRE_NL
PERSPECTIVE_NL:GPDO_A10_C5_POLES_CONNAISSANCE_NL
PERSPECTIVE_NL:GPDO_A10_C10_VERGROENINGSZONES
URBAN_DS:Verkavelingen
PERSPECTIVE_NL:GPDO_A10_C3_MVGN_RENFORCEMENT_NL
URBAN_DCE_AE:BAST_VESTINGWERKEN
PERSPECTIVE_NL:GPDO_A10_C3_MBBN_EAU_02_NL
URBAN_DPC_PA:BAST_VOIES_PUBLIQUES
PERSPECTIVE_FR:Voiries_metropolitaines
PERSPECTIVE_FR:Voiries_metropolitaines_en_tunnel
PERSPECTIVE_FR:Voiries_principales
PERSPECTIVE_NL:Voor_te_behouden_gebied_voor_ondergrondse_infrastructuur
URBAN_DSV:Voorkooprecht
URBAN_DCE_IVBE:Vrijwaringzone
URBAN_DCE_IVBE:Vrijwaringzone_UNESCO
PERSPECTIVE_NL:GPDO_A10_C0_EAU_NL
URBAN_DCE_AE:BAST_WATERPUTTEN
PERSPECTIVE_NL:GPDO_A10_C0_REG_WHITE_BACKGROUND_NL
URBAN_DCE_IVBE:Wettelijke_inventaris_van_de_Leopoldwijk
URBAN_DCE_NE:Wettelijke_inventaris_van_de_landschappen
URBAN_DCE_IVBE:Wettelijke_inventaris_van_de_landschappen_en_Leopoldswijk
PERSPECTIVE_NL:GPDO_A10_C1_CENTRE_QUARTIER_PT_NL
URBAN_DSV:Wijkcontracten_Programmas
URBAN_DSV:Wijkcontracten_Projecten
PERSPECTIVE_NL:PER_A10_C1_MONITORING_QUARTIER_NL
PERSPECTIVE_NL:GPDO_A10_C5_SHOPPING_NL
PERSPECTIVE_FR:PRDD_A10_C5_PRAS_ZEMU
PERSPECTIVE_NL:GPDO_A10_C6_ZSH_2016
PERSPECTIVE_FR:PRDD_A10_C7_ZICHEE
PERSPECTIVE_FR:Zone_TGV
SPRB_BEE:Zone_ZEUS
PERSPECTIVE_FR:PRDD_A10_C5_PRAS_ZATP
PERSPECTIVE_FR:PRDD_A10_C5_PRAS_ZIU
PERSPECTIVE_FR:Zone_d_intervention_prioritaire
PERSPECTIVE_FR:Zone_d_etude_du_projet_gare_et_de_la_ZIRAD
PERSPECTIVE_FR:PRDD_A10_C3_MBBN_REVA_SENNE
PERSPECTIVE_FR:PRDD_A10_C4_ZRU_2016
PERSPECTIVE_FR:Zone_de_revitalisation_urbaine_2016
PERSPECTIVE_FR:Zone_de_revitalisation_urbaine_2020
PERSPECTIVE_FR:Zone_du_Bois_de_la_Cambre
PERSPECTIVE_FR:PRDD_A10_C3_MVGN_ZONE_VERDOIEMENT
PERSPECTIVE_FR:PRDD_A10_C3_MBBN_ZPRCE
PERSPECTIVE_NL:GPDO_A10_C3_MBBN_REVA_SENNE_NL
PERSPECTIVE_NL:Zone_voor_stedelijke_herwaardering_2016
PERSPECTIVE_NL:Zone_voor_stedelijke_herwaardering_2020
PERSPECTIVE_FR:Zone_a_reserver_pour_infrastructure_souterraine
URBAN_DPC_PA:Zones_d_extension_du_site
SPRB_BEE:Zones_de_developpement_2015
URBAN_DPC_IPB:Zones_de_protection
URBAN_DPC_IPB:Zones_de_protection_UNESCO
URBAN_DRU:Zones_de_preemption
PERSPECTIVE_FR:Zones_de_servitude_au_pourtour_des_bois
PERSPECTIVE_FR:PRDD_A10_C10_ZONES_VERDOIEMENT
GOB_BH:Zones_met_verhoogde_huurprijs_bestemd_voor_de_svk
PERSPECTIVE_FR:plan_de_qualite_paysagere_et_urbanistique
SPRB_BSY:projet_FEDER
